NearestIntersectionLocation,crime_rate,rating,Latitude,Longitude
Fairmount Rd / Montgomery Rd,0.00010751532093323298,Low,43.44354611951932,-80.45702918291849
Fairmount Rd / Sheldon Ave N,5.375766046661649e-05,Low,43.44392131329128,-80.46153458640377
Fairview Ave / King St E,0.0006450919255993979,Low,43.44472951956771,-80.4779896094017
Fairview Rd / Grand Valley Dr,9.407590581657886e-05,Low,43.38896479802508,-80.34080498265799
Fairview Rd / Hopewell Rd,4.031824534996237e-05,Low,43.38981180713345,-80.34120314935143
Fairview Rd / Montrose St N,1.3439415116654123e-05,Very Low,43.39519338706891,-80.34297201590903
Fairview Rd / Philip Cres,2.6878830233308245e-05,Low,43.39117481435297,-80.34165876401353
Fairview St / Walker Rd,1.3439415116654123e-05,Very Low,43.367207045820635,-80.71413904782206
Fairway Cres / Fairway Rd N / Idle Creek Dr,5.375766046661649e-05,Low,43.44123574495922,-80.41826418393114
Fairway Cres / Tremaine Dr,6.719707558327061e-05,Low,43.44241052319557,-80.41433856049424
Fairway Crt / Fairway Cres,4.031824534996237e-05,Low,43.44159692051184,-80.41471691048154
Fairway Rd N / Briarmeadow Dr / Sims Estate Dr,9.407590581657886e-05,Low,43.439648068881915,-80.42106917494493
Fairway Rd N / Fairway Cres / Fairway Rd N / Lackner Blvd,0.00016127298139984947,Low,43.443176492566565,-80.41490803247191
Fairway Rd N / Jansen Ave,0.00020159122674981184,Low,43.431249426230394,-80.4308994293516
Fairway Rd N / Morgan Ave,0.00026878830233308245,Low,43.43009776293171,-80.43188387583497
Fairway Rd N / North Hill Pl,5.375766046661649e-05,Low,43.43586598121797,-80.42748253553421
Fairway Rd N / Old Chicopee Trail,1.3439415116654123e-05,Very Low,43.43688994657814,-80.42588955705561
Fairway Rd N / Old Zeller Dr / Woolner Trail,0.00038974303838296956,Low,43.44817350859925,-80.4045437177006
Fairway Rd N / Old Zeller Dr / Woolner Trail,0.00038974303838296956,Low,43.44777293619449,-80.40436353870346
Fairway Rd N / Old Zeller Dr / Woolner Trail,0.00038974303838296956,Low,43.448002762270484,-80.40416335706351
Fairway Rd N / Pebblecreek Dr / Upper Mercer St,0.00016127298139984947,Low,43.44647298834242,-80.40918670912359
Fairway Rd N / River Rd E,0.0002956671325663907,Low,43.43446474170283,-80.42816748184876
Fairway Rd N / Riverbank Dr,1.3439415116654123e-05,Very Low,43.44499353130326,-80.393983359631
Fairway Rd N / Thaler Ave,0.0011692291151489088,Low,43.43268149873945,-80.42955184926454
Fairway Rd S / 200 Fairway Rd S / 225 Fairway Rd S,0.0012229867756155253,Low,43.424222195795195,-80.43686123531455
Fairway Rd S / 200 Fairway Rd S / 225 Fairway Rd S,0.0012229867756155253,Low,43.42164840811279,-80.43936244144449
Fairway Rd S / 200 Fairway Rd S / 225 Fairway Rd S,0.0012229867756155253,Low,43.4220458415042,-80.43816399562438
Fairway Rd S / 200 Fairway Rd S / 225 Fairway Rd S,0.0012229867756155253,Low,43.423384112825886,-80.43579501452875
Fairway Rd S / 8 S Off to Fairway Rd S,0.0004972583593162025,Low,43.42499282405858,-80.4320909167924
Fairway Rd S / 8 S Off to Fairway Rd S,0.0004972583593162025,Low,43.42426587809408,-80.43447556707503
Fairway Rd S / 8 S Off to Fairway Rd S,0.0004972583593162025,Low,43.42566951449583,-80.43341575729416
Fairway Rd S / 8 S Off to Fairway Rd S,0.0004972583593162025,Low,43.424397964024045,-80.43433365615586
Fairway Rd S / Wabanaki Dr,4.031824534996237e-05,Low,43.42255694288814,-80.43725367816765
Fairway Rd S / Wilson Ave,0.001518653908181916,Low,43.421068130159895,-80.44275710578
Falcon Dr / Kingfisher Dr,2.6878830233308245e-05,Low,43.58885502166433,-80.57860996706833
Falconridge Cres / Falconridge Dr,2.6878830233308245e-05,Low,43.49851591771764,-80.47985029497833
Falconridge Cres / Falconridge Dr / Hawkswood Dr,0.00022847005698312009,Low,43.499217329408296,-80.47697566448582
Falconridge Dr / Greyhawk St,1.3439415116654123e-05,Very Low,43.498089026813005,-80.47388929984476
Falconridge Dr / Kiwanis Park Dr / Woolwich St,4.031824534996237e-05,Low,43.49864349613676,-80.48139973052527
Falconridge Dr / Kiwanis Park Dr / Woolwich St,4.031824534996237e-05,Low,43.498703962814425,-80.48125427984756
Falconridge Dr / Kiwanis Park Dr / Woolwich St,4.031824534996237e-05,Low,43.49852378670094,-80.48130559448475
Falconridge Dr / Redtail St,4.031824534996237e-05,Low,43.49848270595141,-80.480425926956
Falconridge Dr / Riverlink Way,1.3439415116654123e-05,Very Low,43.49581742343949,-80.47361233602379
Falesy Ave / Fergus Ave,0.00037630362326631544,Low,43.435161866749674,-80.43980134069349
Falesy Ave / Harold Ave,0.00013439415116654123,Low,43.434556477916566,-80.43914680283855
Falesy Ave / Kraft Ave,0.00025534888721642833,Low,43.43329559095465,-80.43779207846971
Fall Harvest Dr / Spring Mist Dr,4.031824534996237e-05,Low,43.40543802912908,-80.41024651782692
Fallbrook Lane / Langdon Dr,0.00016127298139984947,Low,43.38087385987046,-80.37843929423138
Fallingbrook Dr / Rolling Hills Dr,1.3439415116654123e-05,Very Low,43.48871523716635,-80.56148276515995
Fallowfield Dr / Fallview St,2.6878830233308245e-05,Low,43.414005052104116,-80.46070451504899
Fallowfield Dr / Joshua St,0.0002822277174497366,Low,43.41760438895964,-80.46352133387612
Fallview Crt / Fallview St,1.3439415116654123e-05,Very Low,43.4137478231527,-80.461425054141
Farmbrook Pl / Greenbrook Dr,2.6878830233308245e-05,Low,43.42849789533094,-80.50357729024147
Farr Cres / Randall Rd,2.6878830233308245e-05,Low,43.42416159950999,-80.30797432235622
Farrier Dr / Farrier Pl,1.3439415116654123e-05,Very Low,43.39904044752471,-80.43933612547717
Farrier Dr / Prescott Crt,5.375766046661649e-05,Low,43.39891838594934,-80.44335644886893
Farrier Dr / Upper Canada Dr,4.031824534996237e-05,Low,43.39748478621375,-80.44069434541302
Farrier Dr / Van Horne Pl,0.00014783356628319535,Low,43.3991328109791,-80.44209671913039
Father David Bauer Dr / Barrel Yards Blvd,0.0003091065476830448,Low,43.46515861526086,-80.53018834671043
Father David Bauer Dr / Barrel Yards Blvd,0.0003091065476830448,Low,43.46459707404495,-80.53210528111758
Father David Bauer Dr / Barrel Yards Blvd,0.0003091065476830448,Low,43.46446059446511,-80.5320230126508
Father David Bauer Dr / Barrel Yards Blvd,0.0003091065476830448,Low,43.46475487770403,-80.53367424035972
Father David Bauer Dr / Merchant Ave,0.00022847005698312009,Low,43.46471810436539,-80.5282624661867
Fearnwood St / Fisher Mills Rd,4.031824534996237e-05,Low,43.436283966225915,-80.3153014992821
Fearnwood St / Limpert Ave,1.3439415116654123e-05,Very Low,43.437031385601266,-80.31554688036647
Fearnwood St / Memory Lane,2.6878830233308245e-05,Low,43.44026352345759,-80.3166089839913
Featherstone Cres / Featherstone St,4.031824534996237e-05,Low,43.38803559516857,-80.47426718605374
Featherstone St / Parkvale Dr,1.3439415116654123e-05,Very Low,43.388967010981865,-80.47598201085813
Feenstra St / Pebblecreek Crt,1.3439415116654123e-05,Very Low,43.45172788893709,-80.4081358912774
Feenstra St / Pebblecreek Dr,2.6878830233308245e-05,Low,43.450655645469446,-80.40854503304693
Fenner Lane / Reiber Crt,9.407590581657886e-05,Low,43.455853383344056,-80.55238831150535
Fenside St / Sedgewood St,5.375766046661649e-05,Low,43.372918166659154,-80.44181000253916
Fenwick Crt / Lynnhaven Crt,5.375766046661649e-05,Low,43.43804274807026,-80.52680405652688
Fenwick Crt / Monte Carlo St / Victoria St S,0.00014783356628319535,Low,43.43760381126353,-80.52618033447082
Fergus Ave / Obermeyer Dr,1.3439415116654123e-05,Very Low,43.43650801455592,-80.43734367418669
Fergus Ave / Rutherford Dr,0.00010751532093323298,Low,43.43700647201774,-80.43648174868682
Fergus Ave / Scenic Wood Cres / Thaler Ave,8.063649069992474e-05,Low,43.43778952443383,-80.43513368914557
Ferland Ave / Northfield Dr E,1.3439415116654123e-05,Very Low,43.542604240582435,-80.50998528404254
Fern Rd / Mallard Cres,1.3439415116654123e-05,Very Low,43.49568285555076,-80.55906630271127
Fern Rd / Northlake Dr,2.6878830233308245e-05,Low,43.50108825234379,-80.55996449952357
Ferncliffe St / Green Gate Blvd,1.3439415116654123e-05,Very Low,43.35668520664988,-80.28266947589829
Ferncliffe St / Honey St,2.6878830233308245e-05,Low,43.35591743563638,-80.28237854737262
Ferncliffe St / Maple Bush Dr,5.375766046661649e-05,Low,43.35522049676247,-80.28211345147011
Ferndale Pl / MacGregor Cres,1.3439415116654123e-05,Very Low,43.4831557734345,-80.51316300174796
Fernwood Pl / Westwood Dr,1.3439415116654123e-05,Very Low,43.44507713273094,-80.53095022284589
Ferris Dr / Greenwood Hill Rd,1.3439415116654123e-05,Very Low,43.4783434816765,-80.75189178775817
Ferris Dr / Molesworth St,1.3439415116654123e-05,Very Low,43.479449667944294,-80.76200785210082
Field St / Mitchell St,2.6878830233308245e-05,Low,43.280643710642224,-80.44549702819049
Field St / Mitchell St,2.6878830233308245e-05,Low,43.280654522149774,-80.44325610980597
Fieldgate St / Highland Rd W,0.00018815181163315772,Low,43.43386133010237,-80.51983793122565
Fifth Ave / Glenmorris St,1.3439415116654123e-05,Very Low,43.34328519503951,-80.32159104928607
Fifth Ave / Greenfield Ave,9.407590581657886e-05,Low,43.428591658272644,-80.45480250855015
Fifth Ave / Kingsway Dr,8.063649069992474e-05,Low,43.43425593087178,-80.45142376359154
Fifth Ave / Wilson Ave,4.031824534996237e-05,Low,43.42799747957097,-80.45517836301914
Filbert St / Mansion St,2.6878830233308245e-05,Low,43.45799538801252,-80.477560039235
Filbert St / Victoria St N,2.6878830233308245e-05,Low,43.459823790549464,-80.47870241107498
Finoro Cres / Kissing Bridge Dr,2.6878830233308245e-05,Low,43.60198120340966,-80.56744858288393
Fir St / State St,9.407590581657886e-05,Low,43.47703878387376,-80.52822213029886
Fireside Dr / Joseph St,1.3439415116654123e-05,Very Low,43.47297898300094,-80.41470535628643
Fireside Dr / Starlight Ave,4.031824534996237e-05,Low,43.47124668357318,-80.41494852335794
First Ave / Glenmorris St,2.6878830233308245e-05,Low,43.34658684418671,-80.32172896576654
First Ave / Kingsway Dr / Second Ave,0.00018815181163315772,Low,43.43525770491475,-80.4548815385462
First Ave / Tait St,2.6878830233308245e-05,Low,43.34600998032529,-80.32495946460014
First St E / Industrial Dr,2.6878830233308245e-05,Low,43.59214781159871,-80.56077159861401
First St E / Queen St,1.3439415116654123e-05,Very Low,43.59208698075241,-80.55991192170868
First St W / Flamingo Dr,1.3439415116654123e-05,Very Low,43.59327140540848,-80.57287403687481
First St W / Meadowlark Rd,2.6878830233308245e-05,Low,43.59280495656598,-80.56782804418398
First St W / Muscovey Dr,2.6878830233308245e-05,Low,43.59360283687427,-80.5812797428549
First St W / Robin Dr,1.3439415116654123e-05,Very Low,43.5932118756653,-80.57220511668567
First St W / Snyder Ave S,0.0001209547360498871,Low,43.592476046338646,-80.56425598141094
Fischer Crt / Pine Valley Dr,6.719707558327061e-05,Low,43.38387904547278,-80.43243538898028
Fischer-Hallman Rd / 875 Highland Rd W,1.3439415116654123e-05,Very Low,43.43028466051116,-80.52461106799751
Fischer-Hallman Rd / Activa Ave,0.00020159122674981184,Low,43.41364561157545,-80.50817774175052
Fischer-Hallman Rd / Bleams Rd,0.001102032039565638,Low,43.40172819892872,-80.49655272744575
Fischer-Hallman Rd / Fischer-Hallman Rd N to 7/8 E On,0.0003494247930330072,Low,43.4189825450417,-80.51385362935706
Fischer-Hallman Rd / Fischer-Hallman Rd N to 7/8 E On,0.0003494247930330072,Low,43.418029505052026,-80.51270450902061
Fischer-Hallman Rd / Fischer-Hallman Rd N to 7/8 E On,0.0003494247930330072,Low,43.419583526054524,-80.51263378177013
Fischer-Hallman Rd / Forest Hill Dr,0.00037630362326631544,Low,43.42475224867649,-80.52029511189193
Fischer-Hallman Rd / Glasgow St,6.719707558327061e-05,Low,43.44261339341901,-80.5424142157765
Fischer-Hallman Rd / Greenbrook Dr,0.0001747123965165036,Low,43.420627409746075,-80.51570299366475
Fischer-Hallman Rd / Haldimand St / Fischer-Hallman Rd,9.407590581657886e-05,Low,43.37755543757488,-80.48718182179198
Fischer-Hallman Rd / Highland Rd W,0.00038974303838296956,Low,43.431692062515886,-80.52554059035512
Fischer-Hallman Rd / Huron Rd,0.0002956671325663907,Low,43.3822208075374,-80.48903451532549
Fischer-Hallman Rd / Huron Rd,0.0002956671325663907,Low,43.382457449290264,-80.48878444383838
Fischer-Hallman Rd / McGarry Dr,0.00021503064186646596,Low,43.42350907951674,-80.51905093528535
Fischer-Hallman Rd / New Dundee Rd,0.0003091065476830448,Low,43.35802499965164,-80.48145254628135
Fischer-Hallman Rd / Ottawa St S,0.0007391678314159767,Low,43.41681025689685,-80.5113410563126
Fischer-Hallman Rd / Paul Ave,6.719707558327061e-05,Low,43.34446390033419,-80.47708179599495
Fischer-Hallman Rd / Plains Rd,6.719707558327061e-05,Low,43.37457522539405,-80.4858204959491
Fischer-Hallman Rd / Queens Blvd,0.00010751532093323298,Low,43.428732320573346,-80.52359901928473
Fischer-Hallman Rd / Rockwood Rd,1.3439415116654123e-05,Very Low,43.40382105607639,-80.49730224245678
Fischer-Hallman Rd / Rosenberg Way / Fischer-Hallman Rd,0.00010751532093323298,Low,43.39618026677841,-80.49477363464253
Fischer-Hallman Rd / Rosenberg Way / Fischer-Hallman Rd,0.00010751532093323298,Low,43.394678188771756,-80.49370214247365
Fischer-Hallman Rd / Roseville Rd,0.00014783356628319535,Low,43.34136707789205,-80.47582616624106
Fischer-Hallman Rd / Seabrook Dr,0.0002419094720997742,Low,43.387093068200706,-80.49007172516797
Fischer-Hallman Rd / Seabrook Dr,0.0002419094720997742,Low,43.38687963819351,-80.49027855339621
Fischer-Hallman Rd / Seabrook Dr,0.0002419094720997742,Low,43.387036943508086,-80.49056715906342
Fischer-Hallman Rd / Seabrook Dr,0.0002419094720997742,Low,43.387234855737724,-80.49035345839965
Fischer-Hallman Rd / Stoke Dr,9.407590581657886e-05,Low,43.439313980570795,-80.53533992951563
Fischer-Hallman Rd / Summit Ave,8.063649069992474e-05,Low,43.42724830789903,-80.5225124549342
Fischer-Hallman Rd / Victoria St S,0.0003628642081496613,Low,43.43645100566512,-80.52902797412537
Fischer-Hallman Rd / Walleceton Way,2.6878830233308245e-05,Low,43.37954094237816,-80.48785194884297
Fischer-Hallman Rd / Westmount Rd E / Max Becker Dr,0.0007391678314159767,Low,43.406090856614014,-80.4996778019241
Fischer-Hallman Rd N / Columbia St W,0.0002822277174497366,Low,43.46765335209195,-80.5661966552264
Fischer-Hallman Rd N / Gatestone Blvd,2.6878830233308245e-05,Low,43.47029233538812,-80.5685735220554
Fischer-Hallman Rd N / James Downey Way,2.6878830233308245e-05,Low,43.47096917972153,-80.56926841549522
Fischer-Hallman Rd N / Keats Way,9.407590581657886e-05,Low,43.45808735729457,-80.55776773900347
Fischer-Hallman Rd N / Roxton Dr,0.00020159122674981184,Low,43.46432105677336,-80.56297879834126
Fischer-Hallman Rd N / Roxton Dr / Craigleith Dr,5.375766046661649e-05,Low,43.461244524103265,-80.5604313028299
Fischer-Hallman Rd N / Winchester Dr,0.0001209547360498871,Low,43.455413428036366,-80.55587170897233
Fischer-Hallman Rd S / Fischer-Hallman Rd / University Ave W,0.00020159122674981184,Low,43.444013015963044,-80.54518627038928
Fischer-Hallman Rd S / Thorndale Dr,5.375766046661649e-05,Low,43.448378265284376,-80.5499903721241
Fischer-Hallman Rd S / Warrington Dr,1.3439415116654123e-05,Very Low,43.446781787562095,-80.54867374773957
Fisher Mills Rd / Guelph Ave,0.00013439415116654123,Low,43.43684176264988,-80.3121063577598
Fisher Mills Rd / Laneway 199,1.3439415116654123e-05,Very Low,43.4364246512828,-80.31449547507427
Fisher Mills Rd / Scott Rd,0.00010751532093323298,Low,43.43535734196237,-80.32038818831955
Flamingo Dr / Oriole Pky W,1.3439415116654123e-05,Very Low,43.589162479466545,-80.57277227420883
Flanders Rd / Fountain St N / Horseshoe Cres,4.031824534996237e-05,Low,43.48419220575111,-80.41246079711752
Flanders Rd / Townsend Dr,0.0001209547360498871,Low,43.48762040669081,-80.40746672857681
Flanders Rd / Townsend Dr,0.0001209547360498871,Low,43.48587798813897,-80.4112669811849
Flax Mill Dr / Misty River Dr,1.3439415116654123e-05,Very Low,43.5416659215254,-80.49901745890988
Flax Mill Dr / Sawmill Rd,2.6878830233308245e-05,Low,43.541376465543124,-80.5067125775194
Fleming Dr / Pinebush Rd,0.00014783356628319535,Low,43.41386660066395,-80.29460520993203
Fleming Dr / Sheldon Dr,5.375766046661649e-05,Low,43.40865435647652,-80.29295362388842
Fleming Dr / Thompson Dr,0.00016127298139984947,Low,43.410402348748235,-80.29350107938704
Fletcher Cir / Guelph Ave,8.063649069992474e-05,Low,43.443403492377904,-80.31423113997405
Flint Dr / Kingswood Dr,1.3439415116654123e-05,Very Low,43.42312425906148,-80.48202026277971
Flockhart Rd / Gatehouse Dr,8.063649069992474e-05,Low,43.34156155745603,-80.28274410503711
Flockhart Rd / Wheeler Dr,1.3439415116654123e-05,Very Low,43.339490320700875,-80.28260206225256
Flora St / Main St,5.375766046661649e-05,Low,43.35700560303801,-80.29427279071525
Flora St / Monroe St,2.6878830233308245e-05,Low,43.35888049287196,-80.29488598399344
Floradale Rd / Florapine Rd,2.6878830233308245e-05,Low,43.63567287125232,-80.57994728435256
Floradale Rd / Jesse Pl,4.031824534996237e-05,Low,43.62622648427913,-80.58160099880867
Floradale Rd / Line 86 / Church St W,0.00014783356628319535,Low,43.602477336537454,-80.58568637231872
Floradale Rd / Listowel Rd,6.719707558327061e-05,Low,43.57863160878285,-80.58984438756252
Floradale Rd / Reid Woods Dr,6.719707558327061e-05,Low,43.618382580617585,-80.58294406177035
Floradale Rd / Ruggle's Rd,1.3439415116654123e-05,Very Low,43.634194241804444,-80.58019533691656
Floradale Rd / Sandy Hills Dr,1.3439415116654123e-05,Very Low,43.6512968868064,-80.57727192749067
Floradale Rd / Yatton Sideroad,1.3439415116654123e-05,Very Low,43.678704376734544,-80.57241018852683
Floral Cres / Rockway Dr,5.375766046661649e-05,Low,43.43892849795765,-80.46708693171968
Florence Ave / Guerin Ave,0.00032254596279969894,Low,43.43252756201632,-80.43382820024627
Florence Ave / Huber St,0.0002822277174497366,Low,43.431196298078525,-80.43613058174024
Florence Ave / Walker St,0.00010751532093323298,Low,43.431857869711486,-80.43497633400068
Floyd St / Guelph St,1.3439415116654123e-05,Very Low,43.4640910821752,-80.49129815747204
Flynn Ave / Laneway 203,2.6878830233308245e-05,Low,43.437407354102454,-80.30233602619693
Foell St / Snyder's Rd E,2.6878830233308245e-05,Low,43.40429285684192,-80.66525413059924
Foerster Rd / Village View Rd,1.3439415116654123e-05,Very Low,43.52099311853962,-80.37574860711457
Folkstone Cres / Folkstone Pl,8.063649069992474e-05,Low,43.40824102682861,-80.48874505972594
Folkstone Cres / Rittenhouse Rd / Rosebank Cres,5.375766046661649e-05,Low,43.408908487233695,-80.48933135872723
Folkstone Cres / Rittenhouse Rd / Rosebank Cres,5.375766046661649e-05,Low,43.40824234357478,-80.4907755787819
